date,fund,company,ticker,cusip,shares,market value($),weight(%)
2021-01-12,ARKF,SQUARE INC - A,SQ,852234103,1013422.00,230573773.44,10.12
2021-01-12,ARKF,ZILLOW GROUP INC - C,Z,98954M200,737257.00,107875444.24,4.73
2021-01-12,ARKF,MERCADOLIBRE INC,MELI,58733R102,59254.00,107255072.86,4.71
2021-01-12,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1268394.00,96670648.71,4.24
2021-01-12,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,814784.00,96030442.24,4.21
2021-01-12,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,1266107.00,95046652.49,4.17
2021-01-12,ARKF,SEA LTD-ADR,SE,81141R100,397949.00,86943897.52,3.81
2021-01-12,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,348920.00,82917348.80,3.64
2021-01-12,ARKF,ADYEN NV,ADYEN,BZ1HM42,35194.00,75543978.57,3.31
2021-01-12,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,276516.00,62382009.60,2.74
2021-01-12,ARKF,MEITUAN-CLASS B,3690,BGJW376,1585015.00,61727817.04,2.71
2021-01-12,ARKF,TWILIO INC - A,TWLO,90138F102,163989.00,61520473.35,2.70
2021-01-12,ARKF,SNAP INC - A,SNAP,83304A106,1048495.00,59187542.75,2.60
2021-01-12,ARKF,DOCUSIGN INC,DOCU,256163106,222293.00,58385256.45,2.56
2021-01-12,ARKF,AMAZON.COM INC,AMZN,023135106,17706.00,55257415.98,2.42
2021-01-12,ARKF,LENDINGTREE INC,TREE UW,52603B107,172402.00,54015270.62,2.37
2021-01-12,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,719396.00,49815655.06,2.19
2021-01-12,ARKF,APPLE INC,AAPL,037833100,375019.00,48302447.20,2.12
2021-01-12,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,39443.00,46867750.32,2.06
2021-01-12,ARKF,Z HOLDINGS CORP,4689,6084848,6984007.00,46609418.67,2.05
2021-01-12,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,687137.00,46759672.85,2.05
2021-01-12,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,8600945.00,41759159.63,1.83
2021-01-12,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,181556.00,40962664.72,1.80
2021-01-12,ARKF,SPLUNK INC,SPLK,848637104,243636.00,40689648.36,1.79
2021-01-12,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,161728.00,40608283.52,1.78
2021-01-12,ARKF,INTUIT INC,INTU,461202103,97523.00,35661235.41,1.56
2021-01-12,ARKF,PINDUODUO INC-ADR,PDD,722304102,201541.00,34157168.68,1.50
2021-01-12,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,276143.00,33965589.00,1.49
2021-01-12,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,530624.00,32474188.80,1.42
2021-01-12,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,237918.00,30672388.56,1.35
2021-01-12,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,1095860.00,30355322.00,1.33
2021-01-12,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,747590.00,29380287.00,1.29
2021-01-12,ARKF,JD.COM INC-ADR,JD,47215P106,300592.00,26614415.68,1.17
2021-01-12,ARKF,TELADOC HEALTH INC,TDOC,87918A105,115213.00,26509359.17,1.16
2021-01-12,ARKF,YEAHKA LTD,9923,BL58D39,4642000.00,25949849.12,1.14
2021-01-12,ARKF,KE HOLDINGS INC,BEKE,482497104,376662.00,24855925.38,1.09
2021-01-12,ARKF,DISCOVERY LTD,DSY,6177878,2529560.00,24438599.66,1.07
2021-01-12,ARKF,BASE INC,4477,BKRQ8Q2,245200.00,23968072.49,1.05
2021-01-12,ARKF,NVIDIA CORP,NVDA,67066G104,44000.00,23733160.00,1.04
